PARAM
5,1000,2,1000
VEHICLES
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
DEMANDS
0,35,35,0,1000,1,1,0,0
1,41,49,0,974,1,1,10,10
2,35,17,0,972,1,1,7,10
3,55,45,0,967,1,1,13,10
4,55,20,678,801,1,1,19,10
5,15,30,0,969,1,1,26,10
6,25,30,415,514,1,1,3,10
7,20,50,0,968,1,1,5,10
8,10,43,404,481,1,1,9,10
9,55,60,400,497,1,1,16,10
10,30,60,577,632,1,1,16,10
11,20,65,206,325,1,1,12,10
12,50,35,0,975,1,1,19,10
13,30,25,690,827,1,1,23,10
14,15,10,32,243,1,1,20,10
15,30,5,175,300,1,1,8,10
16,10,20,272,373,1,1,19,10
17,5,30,733,870,1,1,2,10
18,20,40,377,434,1,1,12,10
19,15,60,269,378,1,1,17,10
20,45,65,581,666,1,1,9,10
21,45,20,0,971,1,1,11,10
22,45,10,409,494,1,1,18,10
23,55,5,206,325,1,1,29,10
24,65,35,704,847,1,1,3,10
25,65,20,817,956,1,1,6,10
26,45,30,0,978,1,1,17,10
27,35,40,104,255,1,1,16,10
28,41,37,114,255,1,1,16,10
29,64,42,190,313,1,1,9,10
30,40,60,259,354,1,1,21,10
31,31,52,0,972,1,1,27,10
32,35,69,660,777,1,1,23,10
33,53,52,45,200,1,1,11,10
34,65,55,0,953,1,1,14,10
35,63,65,686,813,1,1,8,10
36,2,60,41,208,1,1,5,10
37,20,20,0,968,1,1,8,10
38,5,5,302,405,1,1,16,10
39,60,12,33,224,1,1,31,10
40,40,25,360,437,1,1,9,10
41,42,7,396,511,1,1,5,10
42,24,12,25,172,1,1,5,10
43,23,3,620,705,1,1,7,10
44,11,14,233,340,1,1,18,10
45,6,38,29,189,1,1,16,10
46,2,48,515,628,1,1,1,10
47,8,56,85,250,1,1,27,10
48,13,52,0,962,1,1,36,10
49,6,68,501,540,1,1,30,10
50,47,47,0,973,1,1,13,10
51,49,58,348,453,1,1,10,10
52,27,43,0,978,1,1,9,10
53,37,31,414,489,1,1,14,10
54,57,29,641,734,1,1,18,10
55,63,23,620,739,1,1,2,10
56,53,12,585,692,1,1,6,10
57,32,12,421,530,1,1,7,10
58,36,26,849,980,1,1,18,10
59,21,24,0,972,1,1,28,10
60,17,34,721,862,1,1,3,10
61,12,24,290,377,1,1,13,10
62,24,58,163,302,1,1,19,10
63,27,69,34,191,1,1,10,10
64,15,77,214,333,1,1,9,10
65,62,77,49,188,1,1,20,10
66,49,73,592,693,1,1,25,10
67,67,5,294,401,1,1,25,10
68,56,39,637,752,1,1,36,10
69,37,47,162,293,1,1,6,10
70,37,56,788,968,1,1,5,10
71,57,68,268,367,1,1,15,10
72,47,16,0,967,1,1,25,10
73,44,17,308,399,1,1,9,10
74,46,13,681,802,1,1,8,10
75,49,11,0,962,1,1,18,10
76,49,42,290,373,1,1,13,10
77,53,43,817,952,1,1,14,10
78,61,52,384,499,1,1,3,10
79,57,48,388,465,1,1,23,10
80,56,37,839,968,1,1,6,10
81,55,54,411,456,1,1,26,10
82,15,47,0,966,1,1,16,10
83,14,37,0,968,1,1,11,10
84,11,31,436,511,1,1,7,10
85,16,22,0,966,1,1,41,10
86,4,18,388,465,1,1,35,10
87,28,18,420,447,1,1,26,10
88,26,52,279,388,1,1,9,10
89,26,35,755,920,1,1,15,10
90,31,67,392,487,1,1,3,10
91,15,19,0,964,1,1,1,10
92,22,22,18,181,1,1,2,10
93,18,24,811,969,1,1,22,10
94,26,27,0,977,1,1,27,10
95,25,24,0,975,1,1,20,10
96,22,27,0,974,1,1,11,10
97,25,21,612,673,1,1,12,10
98,19,21,0,968,1,1,10,10
99,20,26,333,432,1,1,9,10
100,18,18,798,965,1,1,17,10
