PARAM
5,1000,2,1236
VEHICLES
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
DEMANDS
0,40,50,0,1236,1,1,0,0
1,45,68,885,994,1,1,10,90
2,45,70,802,893,1,1,30,90
3,42,66,25,186,1,1,10,90
4,42,68,699,810,1,1,10,90
5,42,65,15,120,1,1,10,90
6,40,69,580,743,1,1,20,90
7,40,66,142,253,1,1,20,90
8,38,68,220,359,1,1,20,90
9,38,70,499,640,1,1,10,90
10,35,66,331,436,1,1,10,90
11,35,69,420,533,1,1,10,90
12,25,85,617,756,1,1,20,90
13,22,75,30,155,1,1,30,90
14,22,85,541,646,1,1,10,90
15,20,80,362,451,1,1,40,90
16,20,85,448,555,1,1,40,90
17,18,75,75,172,1,1,20,90
18,15,75,142,291,1,1,20,90
19,15,80,244,379,1,1,10,90
20,30,50,10,137,1,1,10,90
21,30,52,888,991,1,1,20,90
22,28,52,776,919,1,1,20,90
23,28,55,709,800,1,1,10,90
24,25,50,25,184,1,1,10,90
25,25,52,142,251,1,1,40,90
26,25,55,582,741,1,1,10,90
27,23,52,234,343,1,1,10,90
28,23,55,523,616,1,1,20,90
29,20,50,335,428,1,1,10,90
30,20,55,422,531,1,1,10,90
31,10,35,181,256,1,1,20,90
32,10,40,31,170,1,1,30,90
33,8,40,52,193,1,1,40,90
34,8,45,719,848,1,1,20,90
35,5,35,252,375,1,1,10,90
36,5,45,639,742,1,1,10,90
37,2,40,357,460,1,1,20,90
38,0,40,457,544,1,1,30,90
39,0,45,538,653,1,1,20,90
40,35,30,236,349,1,1,10,90
41,35,32,132,269,1,1,10,90
42,33,32,27,190,1,1,20,90
43,33,35,16,144,1,1,10,90
44,32,30,332,439,1,1,10,90
45,30,30,512,629,1,1,10,90
46,30,32,417,540,1,1,30,90
47,30,35,982,1127,1,1,10,90
48,28,30,601,724,1,1,10,90
49,28,35,969,1098,1,1,10,90
50,26,32,783,912,1,1,10,90
51,25,30,695,816,1,1,10,90
52,25,35,883,998,1,1,10,90
53,44,5,255,378,1,1,20,90
54,42,10,150,293,1,1,40,90
55,42,15,63,190,1,1,10,90
56,40,5,359,462,1,1,30,90
57,40,15,35,140,1,1,40,90
58,38,5,439,566,1,1,30,90
59,38,15,607,784,1,1,10,90
60,35,5,529,662,1,1,20,90
61,50,30,491,650,1,1,10,90
62,50,35,235,344,1,1,20,90
63,50,40,147,242,1,1,50,90
64,48,30,601,724,1,1,10,90
65,48,40,50,155,1,1,10,90
66,47,35,802,899,1,1,10,90
67,47,40,12,143,1,1,10,90
68,45,30,712,799,1,1,10,90
69,45,35,889,996,1,1,10,90
70,95,30,353,490,1,1,30,90
71,95,35,260,393,1,1,20,90
72,53,30,422,533,1,1,10,90
73,92,30,442,587,1,1,10,90
74,53,35,323,442,1,1,50,90
75,45,65,962,1103,1,1,20,90
76,90,35,175,288,1,1,10,90
77,88,30,539,678,1,1,10,90
78,88,35,78,201,1,1,20,90
79,87,30,636,763,1,1,10,90
80,85,25,744,845,1,1,10,90
81,85,35,47,201,1,1,30,90
82,75,55,344,445,1,1,20,90
83,72,55,228,375,1,1,10,90
84,70,58,425,556,1,1,20,90
85,68,60,527,640,1,1,30,90
86,66,55,141,270,1,1,10,90
87,65,55,56,173,1,1,20,90
88,65,60,614,739,1,1,30,90
89,63,58,705,834,1,1,10,90
90,60,55,20,148,1,1,10,90
91,60,60,809,916,1,1,10,90
92,67,85,331,478,1,1,20,90
93,65,85,453,540,1,1,40,90
94,65,82,260,361,1,1,10,90
95,62,80,174,261,1,1,30,90
96,60,80,64,187,1,1,10,90
97,60,85,531,652,1,1,30,90
98,58,75,30,139,1,1,20,90
99,55,80,705,858,1,1,10,90
100,55,85,608,765,1,1,20,90
