PARAM
5,1000,2,240
VEHICLES
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
DEMANDS
0,40,50,0,240,1,1,0,0
1,25,85,0,191,1,1,20,10
2,22,75,0,199,1,1,30,10
3,22,85,0,190,1,1,10,10
4,20,80,141,171,1,1,40,10
5,20,85,0,189,1,1,20,10
6,18,75,95,125,1,1,20,10
7,15,75,0,194,1,1,20,10
8,15,80,91,121,1,1,10,10
9,10,35,91,121,1,1,20,10
10,10,40,119,149,1,1,30,10
11,8,40,59,89,1,1,40,10
12,8,45,0,197,1,1,20,10
13,5,35,142,172,1,1,10,10
14,5,45,35,65,1,1,10,10
15,2,40,58,88,1,1,20,10
16,0,40,72,102,1,1,20,10
17,0,45,149,179,1,1,20,10
18,44,5,87,117,1,1,20,10
19,42,10,72,102,1,1,40,10
20,42,15,122,152,1,1,10,10
21,40,5,0,185,1,1,10,10
22,40,15,92,122,1,1,40,10
23,38,5,65,95,1,1,30,10
24,38,15,148,178,1,1,10,10
25,35,5,154,184,1,1,20,10
26,95,30,0,171,1,1,30,10
27,95,35,62,92,1,1,20,10
28,92,30,62,92,1,1,10,10
29,90,35,67,97,1,1,10,10
30,88,30,74,104,1,1,10,10
31,88,35,0,179,1,1,20,10
32,87,30,131,161,1,1,10,10
33,85,25,51,81,1,1,10,10
34,85,35,0,182,1,1,30,10
35,67,85,139,169,1,1,20,10
36,65,85,43,73,1,1,40,10
37,65,82,0,189,1,1,10,10
38,62,80,75,105,1,1,30,10
39,60,80,37,67,1,1,10,10
40,60,85,85,115,1,1,30,10
41,58,75,92,122,1,1,20,10
42,55,80,33,63,1,1,10,10
43,55,85,128,158,1,1,20,10
44,55,82,64,94,1,1,10,10
45,20,82,37,67,1,1,10,10
46,18,80,113,143,1,1,10,10
47,2,45,45,75,1,1,10,10
48,42,5,0,184,1,1,10,10
49,42,12,104,134,1,1,10,10
50,72,35,0,194,1,1,30,10
51,55,20,83,113,1,1,19,10
52,25,30,0,205,1,1,3,10
53,20,50,91,121,1,1,5,10
54,55,60,139,169,1,1,16,10
55,30,60,140,170,1,1,16,10
56,50,35,130,160,1,1,19,10
57,30,25,96,126,1,1,23,10
58,15,10,152,182,1,1,20,10
59,10,20,0,187,1,1,19,10
60,15,60,155,185,1,1,17,10
61,45,65,66,96,1,1,9,10
62,65,35,52,82,1,1,3,10
63,65,20,39,69,1,1,6,10
64,45,30,53,83,1,1,17,10
65,35,40,11,41,1,1,16,10
66,41,37,133,163,1,1,16,10
67,64,42,70,100,1,1,9,10
68,40,60,144,174,1,1,21,10
69,31,52,41,71,1,1,27,10
70,35,69,180,210,1,1,23,10
71,65,55,65,95,1,1,14,10
72,63,65,0,202,1,1,8,10
73,2,60,77,107,1,1,5,10
74,20,20,141,171,1,1,8,10
75,5,5,0,172,1,1,16,10
76,60,12,75,105,1,1,31,10
77,23,3,150,180,1,1,7,10
78,8,56,90,120,1,1,27,10
79,6,68,89,119,1,1,30,10
80,47,47,192,222,1,1,13,10
81,49,58,86,116,1,1,10,10
82,27,43,0,215,1,1,9,10
83,37,31,0,210,1,1,14,10
84,57,29,96,126,1,1,18,10
85,63,23,0,194,1,1,2,10
86,21,24,87,117,1,1,28,10
87,12,24,90,120,1,1,13,10
88,24,58,67,97,1,1,19,10
89,67,5,144,174,1,1,25,10
90,37,47,86,116,1,1,6,10
91,49,42,0,217,1,1,13,10
92,53,43,14,44,1,1,14,10
93,61,52,178,208,1,1,3,10
94,57,48,0,212,1,1,23,10
95,56,37,0,209,1,1,6,10
96,55,54,0,214,1,1,26,10
97,4,18,120,150,1,1,35,10
98,26,52,0,215,1,1,9,10
99,26,35,77,107,1,1,15,10
100,31,67,180,210,1,1,3,10
