PARAM
5,1000,2,1236
VEHICLES
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
DEMANDS
0,40,50,0,1236,1,1,0,0
1,45,68,830,1049,1,1,10,90
2,45,70,756,939,1,1,30,90
3,42,66,16,336,1,1,10,90
4,42,68,643,866,1,1,10,90
5,42,65,15,226,1,1,10,90
6,40,69,499,824,1,1,20,90
7,40,66,87,308,1,1,20,90
8,38,68,150,429,1,1,20,90
9,38,70,429,710,1,1,10,90
10,35,66,279,488,1,1,10,90
11,35,69,363,590,1,1,10,90
12,25,85,547,826,1,1,20,90
13,22,75,30,280,1,1,30,90
14,22,85,489,698,1,1,10,90
15,20,80,318,495,1,1,40,90
16,20,85,394,609,1,1,40,90
17,18,75,33,226,1,1,20,90
18,15,75,68,365,1,1,20,90
19,15,80,176,447,1,1,10,90
20,30,50,10,265,1,1,10,90
21,30,52,836,1043,1,1,20,90
22,28,52,704,991,1,1,20,90
23,28,55,664,845,1,1,10,90
24,25,50,15,333,1,1,10,90
25,25,52,88,305,1,1,40,90
26,25,55,502,821,1,1,10,90
27,23,52,179,398,1,1,10,90
28,23,55,476,663,1,1,20,90
29,20,50,288,475,1,1,10,90
30,20,55,368,585,1,1,10,90
31,10,35,144,293,1,1,20,90
32,10,40,31,309,1,1,30,90
33,8,40,33,313,1,1,40,90
34,8,45,655,912,1,1,20,90
35,5,35,191,436,1,1,10,90
36,5,45,588,793,1,1,10,90
37,2,40,305,512,1,1,20,90
38,0,40,414,587,1,1,30,90
39,0,45,481,710,1,1,20,90
40,35,30,180,405,1,1,10,90
41,35,32,63,338,1,1,10,90
42,33,32,19,345,1,1,20,90
43,33,35,16,273,1,1,10,90
44,32,30,278,493,1,1,10,90
45,30,30,453,688,1,1,10,90
46,30,32,355,602,1,1,30,90
47,30,35,837,1127,1,1,10,90
48,28,30,539,786,1,1,10,90
49,28,35,867,1126,1,1,10,90
50,26,32,719,976,1,1,10,90
51,25,30,635,876,1,1,10,90
52,25,35,825,1056,1,1,10,90
53,44,5,193,440,1,1,20,90
54,42,10,78,365,1,1,40,90
55,42,15,35,287,1,1,10,90
56,40,5,308,513,1,1,30,90
57,40,15,35,246,1,1,40,90
58,38,5,376,629,1,1,30,90
59,38,15,519,872,1,1,10,90
60,35,5,463,728,1,1,20,90
61,50,30,412,729,1,1,10,90
62,50,35,181,398,1,1,20,90
63,50,40,100,289,1,1,50,90
64,48,30,539,786,1,1,10,90
65,48,40,12,223,1,1,10,90
66,47,35,753,948,1,1,10,90
67,47,40,12,275,1,1,10,90
68,45,30,669,842,1,1,10,90
69,45,35,836,1049,1,1,10,90
70,95,30,284,559,1,1,30,90
71,95,35,194,459,1,1,20,90
72,53,30,367,588,1,1,10,90
73,92,30,370,659,1,1,10,90
74,53,35,263,502,1,1,50,90
75,45,65,847,1130,1,1,20,90
76,90,35,119,344,1,1,10,90
77,88,30,469,748,1,1,10,90
78,88,35,50,295,1,1,20,90
79,87,30,573,826,1,1,10,90
80,85,25,694,895,1,1,10,90
81,85,35,47,356,1,1,30,90
82,75,55,293,496,1,1,20,90
83,72,55,154,449,1,1,10,90
84,70,58,360,621,1,1,20,90
85,68,60,470,697,1,1,30,90
86,66,55,76,335,1,1,10,90
87,65,55,25,260,1,1,20,90
88,65,60,551,802,1,1,30,90
89,63,58,640,899,1,1,10,90
90,60,55,20,276,1,1,10,90
91,60,60,756,969,1,1,10,90
92,67,85,257,552,1,1,20,90
93,65,85,409,584,1,1,40,90
94,65,82,209,412,1,1,10,90
95,62,80,130,305,1,1,30,90
96,60,80,36,283,1,1,10,90
97,60,85,470,713,1,1,30,90
98,58,75,30,248,1,1,20,90
99,55,80,628,935,1,1,10,90
100,55,85,530,843,1,1,20,90
