PARAM
5,1000,2,1000
VEHICLES
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
1000,2
DEMANDS
0,35,35,0,1000,1,1,0,0
1,41,49,0,974,1,1,10,10
2,35,17,0,972,1,1,7,10
3,55,45,0,967,1,1,13,10
4,55,20,620,860,1,1,19,10
5,15,30,0,969,1,1,26,10
6,25,30,0,978,1,1,3,10
7,20,50,0,968,1,1,5,10
8,10,43,323,563,1,1,9,10
9,55,60,329,569,1,1,16,10
10,30,60,0,964,1,1,16,10
11,20,65,146,386,1,1,12,10
12,50,35,0,975,1,1,19,10
13,30,25,639,879,1,1,23,10
14,15,10,0,957,1,1,20,10
15,30,5,118,358,1,1,8,10
16,10,20,0,960,1,1,19,10
17,5,30,0,959,1,1,2,10
18,20,40,0,974,1,1,12,10
19,15,60,0,957,1,1,17,10
20,45,65,0,958,1,1,9,10
21,45,20,0,971,1,1,11,10
22,45,10,0,963,1,1,18,10
23,55,5,146,386,1,1,29,10
24,65,35,0,960,1,1,3,10
25,65,20,716,956,1,1,6,10
26,45,30,0,978,1,1,17,10
27,35,40,0,985,1,1,16,10
28,41,37,0,983,1,1,16,10
29,64,42,0,960,1,1,9,10
30,40,60,0,964,1,1,21,10
31,31,52,0,972,1,1,27,10
32,35,69,0,956,1,1,23,10
33,53,52,0,965,1,1,11,10
34,65,55,0,953,1,1,14,10
35,63,65,0,948,1,1,8,10
36,2,60,0,948,1,1,5,10
37,20,20,0,968,1,1,8,10
38,5,5,234,474,1,1,16,10
39,60,12,0,956,1,1,31,10
40,40,25,0,978,1,1,9,10
41,42,7,0,961,1,1,5,10
42,24,12,0,964,1,1,5,10
43,23,3,0,955,1,1,7,10
44,11,14,167,407,1,1,18,10
45,6,38,0,960,1,1,16,10
46,2,48,0,954,1,1,1,10
47,8,56,0,955,1,1,27,10
48,13,52,0,962,1,1,36,10
49,6,68,0,946,1,1,30,10
50,47,47,0,973,1,1,13,10
51,49,58,0,963,1,1,10,10
52,27,43,0,978,1,1,9,10
53,37,31,332,572,1,1,14,10
54,57,29,0,967,1,1,18,10
55,63,23,560,800,1,1,2,10
56,53,12,0,960,1,1,6,10
57,32,12,0,966,1,1,7,10
58,36,26,740,980,1,1,18,10
59,21,24,0,972,1,1,28,10
60,17,34,0,971,1,1,3,10
61,12,24,0,964,1,1,13,10
62,24,58,113,353,1,1,19,10
63,27,69,0,955,1,1,10,10
64,15,77,0,943,1,1,9,10
65,62,77,0,940,1,1,20,10
66,49,73,0,949,1,1,25,10
67,67,5,228,468,1,1,25,10
68,56,39,0,968,1,1,36,10
69,37,47,108,348,1,1,6,10
70,37,56,0,968,1,1,5,10
71,57,68,0,950,1,1,15,10
72,47,16,0,967,1,1,25,10
73,44,17,0,969,1,1,9,10
74,46,13,622,862,1,1,8,10
75,49,11,0,962,1,1,18,10
76,49,42,212,452,1,1,13,10
77,53,43,730,970,1,1,14,10
78,61,52,0,958,1,1,3,10
79,57,48,307,547,1,1,23,10
80,56,37,0,968,1,1,6,10
81,55,54,0,962,1,1,26,10
82,15,47,0,966,1,1,16,10
83,14,37,0,968,1,1,11,10
84,11,31,354,594,1,1,7,10
85,16,22,0,966,1,1,41,10
86,4,18,0,954,1,1,35,10
87,28,18,314,554,1,1,26,10
88,26,52,0,970,1,1,9,10
89,26,35,0,981,1,1,15,10
90,31,67,0,957,1,1,3,10
91,15,19,0,964,1,1,1,10
92,22,22,18,258,1,1,2,10
93,18,24,0,969,1,1,22,10
94,26,27,0,977,1,1,27,10
95,25,24,0,975,1,1,20,10
96,22,27,0,974,1,1,11,10
97,25,21,0,972,1,1,12,10
98,19,21,0,968,1,1,10,10
99,20,26,263,503,1,1,9,10
100,18,18,725,965,1,1,17,10
